hotel_unit,name,rating,date,review
GDHY,AS,8.5,2017-07-21,"Bagus, bersih, terjangkau, good"
GDHY,goei h. k.,9.4,2024-03-02,Ac kurang dingin sesudah info baru mendingan.
GDHY,TM Lawolo,9.4,2018-06-18,"Kebersihan baik, walaupun hotel sudah lama, pegawai ramah, makanan lumayan."
GDHY,PD,8.5,2019-08-19,
GDHY,R,9.7,2020-01-05,"Hotelnya nyaman, keren, bersih, harga termasuk murah untuk dimusim liburan seperti gi dengan segala fasilitasnya, kebetulan menginap di eksekutif room, Sarapan oke, dikamar ini free laundry, welcome fruit free minibarnya recommended pokoknya tidak menyesal menginap disni, next time bakal kesni lagi."
GDHY,NM,9.4,2018-04-20,"Luas kamar cukup besar, single bed-nya ekstra besar, sehingga tidak perlu tambah ekstra bed walopun tidur berl dengan balita. Itu adalah poin penting untuk keluarga yang berpergian dengan balita. Rasa dan variasi menu breakfast lumayan lah. Kolam renang sebaiknya lebih sering dibersihkan."
GDHY,G***e,10.0,2024-07-15,"Tiba di jogja dengan selamat, istrahat tenang di hotel ini sangat nyaman 👍."
GDHY,HR,8.5,2019-10-14,"Parkir halaman hotel luas, menu sarapan lumayan bervariasi, dan untuk anak-anak kurang dari 12 tahun tidak dikenakan charge, hotel bersih dan rapi walaupun bangunan tampak tua."
GDHY,Aka,4.8,2023-04-01,Hotelnya sangat sepi. Kami datang dan di parkiran tidak ada mobil lain selain mobil operasional hotel. Proses check in dapat kunci naik ke lantai 5. Tidak ada tamu lain sama sekalii. Kita buka pintu kamar tidak ada 5 menit langsung memutuskan untuk meninggalkan hotel dan mencari hotel lain.
GDHY,Inka A. L.,10.0,2024-04-13,Staff hotel ramah nyaman juga kamarnya memuaskan nginp di sini.
GDHY,SF,9.4,2018-09-18,"Sangat puas dengan hotel ini, kamar mandi, tempat tidur, layanan sangat baik."
GDHY,Yewina F. M.,8.5,2020-02-26,Selalu senang untuk kembali !!!
GDHY,gl,5.9,2017-05-10,Wc tidak bisa di flush.. jadi nya musti nunggu dibersihkan
GDHY,Datuh O. I.,9.1,2017-01-27,"Hotel yang strategis, mudah dijangkau. Kebersihan di hotel sangat baik. Kenyamanan di kamar deluxe baik namun sedikit disayangkan ada connecting door dimana suara dari kamar sebelah terdengar dengan jelas. Ukuran kamar besar ada bath tub dan air panas berjalan baik. Pelayanan hotel cukup baik namun ada hal saat pemesanan mobil yang tidak di follow up dengan baik dan dilupakan oleh resepsionis. Overall kondisi baik dan sangat direkomendasikan."
GDHY,Fadly H.,10.0,2020-01-08,"Hotel nya walaupun sudah berumur, tapi tetap Bersih, nyaman dan pelayanan nya ramah. Lokasi persis di Jalan utama Jogja - Solo dan dekat dengan Bandara Adisucipto Internasional hanya butuh 10 menit. Saya menginap pas acara malam tahun baru, pihak hotel mengadakan acara malam tahun baru. acaranya seru dan banyak games berhadiah, top 👍 Yang terpenting, breakfast nya enak dan beraneka ragam. Saya pasti akan mampir lagi setiap ke Jogja... Pertahankan terus GQ dan tingkatkan terus... sukses GQ 🤗"
GDHY,NK,10.0,2017-01-11,Alhamdulillah nyaman dan kami menikmati waktu di sini....
GDHY,Suprastowo,9.1,2019-01-30,"Staf hotelnya ramah dan sangat tanggap, saat minta dicarikan kamar dan show kamar, staf hotel dengan ramah menyanggupi. Taman disamping hotel juga sangat bagus untuk selfi 😆"
GDHY,KS,9.4,2017-05-30,"Pelayanan nya sigap & karyawan-nya sangat membantu kebutuhan tamu hotel. Makanan enak, kamar sangat luas."
GDHY,MS,9.7,2017-12-10,Pelayanan memuaskan.. Staff hotel performace ok.. Kamar cukup baik dan menyenangkan.
GDHY,RIRIN I.,9.1,2017-01-03,Terimakasih grand quality hotel untuk pelayanannya. Saya tidak menyesal. Kami sekeluarga puas nyaman dan happy holidays. Thxs juga buat traveloka. Senang kami dibantu. Blessiiiiing.....
GDHY,Wendy R.,8.5,2019-12-15,Bagus bersih dan ramah-ramah makanan enak-enak kolam renang bersih.
GDHY,sb,6.1,2019-10-28,"Staft receptionist kurang ramah, tidak sesuai pesanan malah room yang sudah di-booking jauh-jauh hari sudah di info penuh. Konfirm-masi belum check-in pun sudah disampaikan room sesuai permintaan sudah ready dalam satu lantai."
GDHY,G,9.4,2017-11-07,"Bersih, parkirnya luas, lokasinya strategis dan dekat dengan bandara"
GDHY,Caesarino D.,9.4,2019-12-02,"Hotelnya nyaman, kamar bersih, semua peralatannya berfungsi dengan baik. Para staffnya juga sangat tanggap dan ramah dalam melayani customer. Untuk makanannya perlu ditingkatkan lagi dari segi rasa dan kualitas."
GDHY,RA,4.8,2023-11-14,"Amat sangat mengecewakan, baru masuk, bathtub sangat kotor, ada banyak kecoa, tidak ada piring sama sekali, tidak bisa meminjam alat makan, wifi is amazingly bad, basically not working"
GDHY,WL,8.4,2024-01-02,"Menyenangkan, tapi kebetulan kunci saya jatuh di resto saat makan pagi, saya ke receptionist katanya harus dicharge 50 ribu, padahal saya sudah deposit saat check in 200 rb, untung stafnya gak jadi nagih, mohon dipastikan pihak hotel apa benar demikian."
GDHY,PM,9.4,2023-03-12,"Salah satu staycation terbaik saya. Kamarnya bagus, persis seperti di foto. Para staf sangat ramah dan membantu."
GDHY,SM,8.5,2019-01-03,"Kamarnya besar. Kolam renangnya bagus, airnya bersih. Sarapan tidak buruk, omelet, sosis, salad. Namun menu utamanya tidak terlalu enak. Bagaimanapun. Saya masih merekomendasikan hotel ini."
GDHY,RA,8.5,2018-01-17,Semuanya hampir baik kecuali kunci pintu kamar mandi yang susah dan tidak bisa di kunci
GDHY,RH,9.1,2018-04-05,"Dekat dengan airport adisucipto, bersih dan breakfastnya enak"
GDHY,DS,10.0,2024-07-13,"Makanannya rasanya enak, mantap, suami suka."
GDHY,Chaerul D. A.,8.5,2019-09-29,
GDHY,sa,6.1,2017-05-14,Sarapan bukanlah hotel yang baik dan tua
GDHY,Barman W. A.,8.5,2023-12-02,
GDHY,TM,9.7,2019-01-03,"Kamarnya besar, mewah, pokoknya recommended banget. Kalau ke Jogja lagi pasti menginap disini."
GDHY,SP,8.5,2018-04-22,"Memuaskan, bersih, rapi, nasi gorengnya enak"
GDHY,Petrus p. l.,8.5,2019-06-14,"Sangat nyaman, bersih, cocok untuk liburan keluarga 👍"
GDHY,AT,8.5,2023-08-27,Sangat mengesankan dan menyenangkan. All staf ramah bersahabat. Thanks diamond hotel.
GDHY,AT,9.1,2019-11-19,"Kamar bagus, bersih, AC dingin. Bau rokok minta disemprot wewangian dlu sebelum masuk kamar, pas kebagian kamar smoking. karena saya tidak ngokok. Untuk breakfast lengkap and enak. Sama untuk swimming pool untuk kamar bilasnya tolong dibersihkan lagi. terkesan sudah lama. Untuk semuanya sudah bagus, Puas and menyenangkan menginap di GQ hotel, thanks."
GDHY,IB,9.7,2024-08-20,Overall bagus hotelnya cuma kamarnya masih pakek TV kuno sudah 2024 tapi pakek tv jadul + kecil padahal kamarnya luas nyaman tapi fasilitas standar seperti TV ini jadi point minus. Saran saya di ganti ke smart tv.
GDHY,e,8.5,2018-02-20,"Bagus, tempat yang nyaman, sarapan juga enak"
GDHY,Rama K.,8.5,2019-03-29,Hotes yang bagus. Bahkan hotel vintage ini menurut saya masih bagus &amp; nyaman untuk menginap. Makanannya juga enak.
GDHY,RD,6.1,2023-06-05,Semua paket dari hotel terlihat sangat buruk. Terlihat sangat kuno. Toiletnya terlihat kotor. Makanan untuk sarapan sangat sederhana dan tidak enak.
GDHY,GM,9.4,2019-06-28,Hotel bernilai terbaik sejauh ini di Jogjakarta. Ini hotel tua tapi sekarang mereka merenovasinya. Meskipun kamar dan hotel terasa tua tetapi mereka memiliki kamar terbaik sejauh ini untuk harga yang berharga. Dekat Bandara Adisucipto dan mudah ke mana saja di kota.
GDHY,ib,8.5,2019-06-08,"Kamarnya luas, kamar mandi bersih. Kolam renang bersih."
GDHY,WN,8.8,2018-11-12,"Lokasi strategis, kamar luas, bersih dan nyaman. Cuma furnitur sudah bisa dibilang agak jadul kayak meja, kursi, karpet, TV, dsb. Mungkin karena hotel lama. Makanan belum sempat mencoba karena jam 5 pagi sudah menuju bandara."
GDHY,VR,10.0,2017-01-18,Besar ... bahkan selama Tahun Baru liburan dan pendudukan penuh tapi masih baik untuk layanan
GDHY,MK,8.3,2017-09-09,Saat check out tidak mendapat struk nota pembayaran
GDHY,e***a,8.4,2024-07-21,"Menyenangkan, makanan variatif tp sayangnya ada beberapa makanan yang kurang rasa."
GDHY,bK,10.0,2023-06-19,
GDHY,Fia N. S.,9.4,2020-02-16,"Akomodasinya sangat cocok untuk tujuan liburan keluarga dan bulan madu, kamar sangat luas, tempat tidur nyaman dan bersih. Untuk saran agar keamanan pada lift ditingkatkan, terima kasih."
GDHY,MF,9.7,2018-12-11,"Sarapan sangat baik. Saya telah di sana selama 2,5 jam hanya untuk sarapan"
GDHY,iw,10.0,2017-06-29,"1. Nyaman 2. Bar, keren dan ramah 3. Parkiran luas 4. Makanan enak. Hanya bisa tanggal 28 Juni 2017 kemarin, saya sudah lapor ke office, ada 2 koki aneh. Satunya nyplok telor aja gugup, kulit telor jatuh ke telor wajan, garam merica ngumpul, nggak nyebar di telor. Payah. Satunya lagi, buat pancake kayak orang nggak niat. Buatnya 1 biji 1 biji sementara antrian banyak dan tidak ada inisiatif lain. 2 manusia ini merusak citra baik hotel."
GDHY,AW,8.5,2017-01-09,Sesuai dengan harga yang dibayarkan
GDHY,YI,9.7,2018-12-30,"Kamar bersih, makanannya enak dan kolam renangnya oke."
GDHY,BIJAK J. K.,9.7,2023-10-05,
GDHY,AA,9.7,2018-05-29,
GDHY,HH,9.7,2018-04-07,Bagus... pelayanannya bagus. Proses check-in cepat... Dan yang paling keren ada layanan mobil antar ke bandara free.
GDHY,FD,8.5,2019-12-30,"Walaupun hotel ini merupakan hotel lama, namun untuk interior dan fasilitas yg diberikan kamar seri deluxe nya sudah bagus, ada bathtub nya pula."
GDHY,bs,10.0,2018-06-20,Baik pelayanannya dan kamarnya bersih.
GDHY,RN,9.7,2018-02-20,"Mantap, kapan-kapan saya akan menginap lagi disana, bisa dijadikan referensi."
GDHY,Ik,9.7,2017-09-12,"Nyaman ksrluruhaan ok Hanya saja perlu di check kmbali untuk showernya air panas dan dinginya agak eror, recommended banget buat kalian yang cri hotel di jogja 👍"
GDHY,AT,8.5,2018-08-31,"Kamar luas, interior bagus, kamar mandi luas, lokasi strategis."
GDHY,NF,6.0,2017-01-16,"Sempat terkunci sehingga bolak balik naik turun untuk buka pintu, handuk tidak diganti"
GDHY,MS,7.0,2017-11-16,"lumayan sih, gampang ke mana-mana"
GDHY,AS,10.0,2024-08-27,"Sangat puas menginap di sini, cek in cek out nya gampang dan cepat. Pelayanan nya bagus, staff petugas nya gercep, ramah dan baik semua. Makanan enak, kamar tidur nyaman dan bersih, kamar mandi bersih, kolam berenang bersih dan lifeguard yang always standbye. Pokoknya TOP dan Recommended banget❤️"
GDHY,FT,6.0,2023-12-26,Kamar exhaust mati slush toilet mati. Mohon di cek ya.
GDHY,GB,8.0,2019-11-18,"Menyenangkan, kamar luas. Fasilitas cukup baik"
GDHY,SU,9.1,2020-01-16,"Kamar luas, kebersihan kamar bersih, untuk anak-anak nyaman."
GDHY,MR,10.0,2017-07-07,Saya sangat senang menginap disini
GDHY,Bani S.,10.0,2024-05-13,"Friendly staff, good food, easy to acess,"
GDHY,fN,10.0,2023-05-06,
GDHY,PW,10.0,2024-01-11,Kualitas dan pelayan mewah terima kasih Grand Diamond Hotel Yogyakarta atas pelayanan yang mantap.
GDHY,YA,6.0,2017-01-17,"Terlihat tua, tidak ada wifi di kamar, mereka mengatakan mereka memilikinya tapi tidak ada ...."
GDHY,Ry,10.0,2017-09-12,"Pelayanan, kebersihan dan kenyamanan sangat memuaskan."
GDHY,Jenny H. A.,9.1,2018-06-26,"Secara keseluruhan baik, hanya kolam berenang kurang bersih tapi pelayanan baik."
GDHY,DA,8.5,2023-06-02,"Sedikit kecewa untuk sarapan, sampai kehabisan makanan dan tidak cepat distok kembali."
GDHY,Saras w.,6.7,2019-12-19,"Makanannya kurang enak, saya sudah 2 kali menginap di sana karena dekat dengan bandara. Tapi pas kedua kali saya menginap, kamar mandinya belum ready sabun, sikat gigi, hair dryer belum ada. Jadi saya harus telepon dulu ke housekeeping untuk menyiapkan. Tolong di tingkatkan lagi pelayanannya. Terima kasih."
GDHY,ss,8.8,2017-01-03,Sarapan enak...kebersihan bagus mungkin untuk kenyamanan kolam renang agar dapat ditingkatkan lg...mau kesini lagi kalau ada kesempatan berlibur lagii
GDHY,YD,9.4,2017-04-07,"Tempatnya nyaman untuk istirahat, pelayanan sangat ramah, makanan sesuai dengan hotel berbintang.. lokasi ke pusat kota dan tujuan wisata tidak jauh"
GDHY,S,8.5,2017-03-03,"Hotel nya bersih , kamarnya lumayan besar , cuma pas datang check in mbak ny sama mas ny yang di receptionist kurang senyum aja ☺☺"
GDHY,SA,9.7,2017-05-16,Hotelnya nyaman dan kamarnya bersih.
GDHY,TG,9.1,2024-04-14,"Ini pengalaman pertama saya di sini. Namun, staf dan fasilitas kamarnya bagus."
GDHY,AY,9.7,2017-07-03,"bisa jadi rujukan buat semuanya, harga sangat bersahabat, setara dengan bintang lima semuanya. akses kemana saja mudah di jangkau."
GDHY,sunardi,9.1,2018-12-10,"Diawali dari pertama datang, kami datang di hari sabtu siang jam 14:00 kurang lebih. tidak ada sambutan di pintu, mungkin karena siang, Jadi mungkin istirahat, it's oke lah, proses check-in cepat, tidak bertele tele. Penjelasan dari staf hotel juga baik. masuk kamar, awalnya terkesan spooky. Mungkin karena furniture di dalamnya yang terkesan agak jadul. tapi lama biasa juga sih. AC, TV, lampu oke semua. cuma bathtub-nya yang rembes, Saya di kamar 730 waktu itu, yang paling agak kaget, pas malam tiba-tiba ada telpon masuk, kemudian bilang selamat malam, terus dimatikan. Salah sambung kali ya. Kemudian, sarapan paginya. breakfastnya luar biasa, dari semua hotel yang pernah saya singgahi. grand quality yang terbaik. Lengkap dan rasanya enak banget, terima kasih tidak hotel, cek out-nya cepat, dan staf yang ramah menyapa di pintu keluar, overall oke lah, Thank's GQ hotel."
GDHY,SN,7.1,2019-08-06,"Sudah dua kali saya pesan GQ hotel dengan Deluxe request khusus King/queen bed. Tapi sepertinya klo pesan di aplikasi online, kita akan tetap dikasih double bed. Dengan alasan habis. Sehingga saya harus upgrade ke executive agar dapat kasur single bad. Sebaiknya diaplikasi dipisahkan untuk yg double dan single."
GDHY,EN,10.0,2024-07-15,Excellent Service. Kamar luas banget. Makanan nya enak². Rekomen untuk staycation ama keluarga.
GDHY,SD,8.5,2019-01-01,"Pelayanan oke, makanan mantap kamar dan suasananya nyaman. Perjalanan jauh capek sampai hotel masuk kamar nyees capeknya langsung hilang. Good, recommended."
GDHY,b,8.5,2023-09-25,"Excellent service, mulai dari awal masuk hingga check out. Room ok. Sarapan pagi juga bervariatif. Keep maintain kualitasnya."
GDHY,eh,7.6,2017-01-16,Lokasi dekat bandara dan tergolong nyaman.
GDHY,RY,6.0,2023-07-01,"Kamarnya luas, tapi sarapannya kurang banget. Refill nya lamaa banget, proteinnya ayam/sapi cuma 1x saji, selebihnya telur bumbu/tahu tempe, sayur menu tanggal 30 Juni ga mateng, masih keras wortel dan lain-lain. Mau ambil sereal eh kehabisan susu katanya. 🫥. Semoga next lebih baik ya."
GDHY,sutanti,10.0,2024-09-02,"Hotelnya bagus, bersih dan luas serta nyaman buat keluarga yang bawa anak kecil, staff nya juga ramah² dan supel, deket supermarket dan toko oleh² pokoknya recommended banget buat liburan keluarga ke jogja, next pasti nginep lagi kalo pas ke jogja, mkasih"
GDHY,SB,8.5,2018-12-20,
GDHY,TA,10.0,2024-07-14,Staff hotel sangat ramah friendly. Kenyamanan sangat baik. Parkir luas. Top.
GDHY,FA,9.7,2023-05-05,"Nginep 2 hari di sini recommended banget! Kamar bersih, luas & makanannya enak."
GDHY,AS,9.1,2018-07-02,"Hotel bersih, dekat bandara. Hotel yang sangat bagus"
GDHY,Peyi H.,6.4,2018-12-16,"Pemesanan kamar deluxe, tapi dikasih superior dalam permintaan 1 bed besar, dikasih twin bed."
GDHY,Ye,10.0,2017-05-22,Memuaskan. Rate terjangkau pelayanan baik.
GDHY,GK,8.5,2017-03-27,hotel bagus ... pemandangan .... orang yang hangat .... seperti ini
GDHY,MS,8.6,2018-12-31,"Hotel dekat dengan bandara, sangat strategis, dari sarpras kelihatan hotelnya sudah tua, banyak fasilitasnya sudah buruk, perlu segera di upgrade meminta hotel ini adalah bintang 4, demikian thanks."
GDHY,HH,8.5,2019-12-31,"Suasana hotel yang nyaman, lobinya bagus, disana terutama sarapan paginya enak-enak."
GDHY,AW,9.1,2017-03-31,"Kamarnya bersih, hanya karpet perlu diganti dg yang baru. Channel TV sebaiknya ditambah. Overall lumayan utk hotel di kelasnya."
GDHY,M,8.5,2017-07-09,"Lokasi lumayan strategis, dan pelayanan serba lumayan... recomended."
GDHY,AG,10.0,2022-11-08,"Kamar nyaman, pelayanan luar biasa cepat dan bagus."
GDHY,Y***a,9.7,2024-08-13,Mantap selalu langganan di hotel ini karena sangat nyaman sekali staffnya juga ramah-ramah.
GDHY,ZE,10.0,2024-04-11,"Sangat direkomendasikan dan hotelnya nyaman, terimakasih banyak untuk hotel Grand Diamond, sangat menyenangkan menginap di sini ketika berkunjung ke Yogyakarta tahun lalu dan tahun ini, dan terutama terimakasih juga kepada mba Nora di Breakfast Hotel Restaurant juga atas keramahan dan keramah tamahannya di pagi hari, semoga kami bisa menginap di hotel ini lagi ketika berkunjung ke Yogyakarta lagi dalam waktu dekat…insya Allah 👍👍"
GDHY,YY,8.7,2017-05-22,Kebersihan hotel perlu ditingkatkan
GDHY,FV,8.5,2019-02-10,"Pelayanan memuaskan dan ramah, kamar besar dan bersih, fasilitas hotel baik serta modern. Menu sarapan sangat baik dan banyak pilihannya. Saya sudah 3 kali menginap di sini, karena lokasinya strategis, dekat dengan bandara."
GDHY,SS,10.0,2017-02-06,Hotel ini bersih dan stafnya ramah.
GDHY,FI,8.5,2019-08-25,"Kamarnya luas, bersih, proses check-in dan check-out cepat, pelayanannya ramah."
GDHY,SS,8.5,2020-03-30,Untuk kesekian kali saya stay di grand quality dan tidak berubah.suasana yg tenang.tempat yg bersih dan staf yg ramah. ok banget
GDHY,Rubby Y.,8.5,2024-07-21,Puas banget kamar bersih makanan nya enak
GDHY,SS,9.7,2018-04-02,Hotelnya nyaman sebagai tempat istirahat
GDHY,KH,8.4,2017-10-16,Overall oke. Hanya saja karena termasuk hotel tua jadi interiornya juga tua
GDHY,TK,9.7,2024-04-14,"Staffs Is very helpful and Room was clean and all are working properly. Food at breakfast need to be improve and need more attractive, more variation. When I was breakfast at 8.30am, the food cold and no taste at all. (I toke breakfast at Chinese Restaurant). Thank you."
GDHY,ottovianus,8.5,2019-08-02,
GDHY,ad,9.1,2019-01-03,"Kamar besar, pelayanan yang baik, letak strategis, dekat ke bandara jika ke yogya lagi pilihan untuk menginap lagi."
GDHY,MS,6.0,2023-12-31,"The AC was not cold, I told to the front desk about this and he said the technician would fix it, but he did not. Then I checked out early in the morning at 6 am, I told to the front desk office, “can you provide us breakfast box that we could bring? “. He said they can't. Then we had to had breakfast at 6 am sharp (just like the restaurant open daily). But most of food had not been ready yet! And we wait until 6:30 for coffee and bread."
GDHY,BH,9.1,2018-02-18,"Kamarnya besar dan bersih ,cocok lah"
GDHY,A***y,10.0,2024-07-27,"Semua bagus, hotel bersih lok ke malioboro sekitar 30 menit, staff ramah makanan bervariasi enak. AC full wifi full. Next time nginep lagi d sini"
GDHY,AT,8.5,2023-08-27,Sangat mengesankan dan menyenangkan. All staf ramah bersahabat. Thanks diamond hotel.
GDHY,DHANY H. B.,6.0,2017-02-24,Hotel lama dan kurang terawat. Berbeda kondisi lap dengan yang dipromosikan di web
GDHY,ha,5.7,2023-04-24,"Air kuning, kasur melengkung, badan pada sakit setelah bangun. Badan gatal-gatal merah"
GDHY,TK,10.0,2018-06-17,"Lokasi bagus, kamar dan menu sarapan! 👍👍👍"
GDHY,DA,9.7,2018-04-10,"Hotel ini benar-benar hotel bintang 4 dengan fasilitas lengkap. Semuanya bagus, terutama untuk makanan. Semua orang yang menginap di hotel ini harus mencoba makanan lezat."
GDHY,AD,6.0,2018-12-25,"Kamar yang saya pesan single bed, tapi aplikasi online memesankan double bed. kecewa berat."
GDHY,Deni A. M.,9.4,2023-12-29,"Everything was great, cozy and clean room (520), and I was there 2 night and everyday there was cleaning, it just took so long in check in I have to wait 30 minutes (14.30) to get my room ready, breakfast need more variety of food because it's 4* hotels right it just need to improve in breakfast food, but the restaurant and the staff was very nice"
GDHY,mw,9.1,2018-10-25,"Tempat yang bagus, kesenangan, dan uang."
GDHY,ii,9.4,2017-07-11,Hotelnya bagus dan nyaman. Trimakasih.
GDHY,Nur S.,10.0,2018-07-29,"Parkir luas outdoor, lobby luas dan dan desainnya bagus nyaman, liftnya agak menakutkan sudah lama, kamar bagus full karpet, bathup juga baik, pemandangan luar bagus, ada suara palu kalau siang mungkin lagi renovasi, suara pesawat sering terdengar karena dekat bandara, yang sangat disayangkan colokan hanya ada satu yang sangat kurang untuk jaman sekarang, makanan komplet, kolam renang sip, jalan depan selalu macet.."
GDHY,WR,8.5,2023-09-10,Overall good lah untuk harga 500 an
GDHY,AW,8.5,2018-03-11,"Kamar cukup nyaman, biasanya saya menginap di hotel ini kalau mau terbang via Adi Sucipto karena jarak cukup dekat."
GDHY,Bagus P. A.,10.0,2017-11-21,"Saya sangat menikmati dan bersantai, istirahat baik istirahat dan momen romantis yang baik"
GDHY,PP,10.0,2023-07-19,"Pelayanan ramah, tempat tenang dan nyaman, makanannya enak 🫶🏻 thanks u."
GDHY,nn,9.7,2018-01-06,Good hotel dan sangat bersahabat..
GDHY,M,8.5,2017-04-30,"Good, ada masjid buat jumatan"
GDHY,AP,5.9,2023-10-21,"Saya tidak bisa olahraga dan spa di hotel ini. Semua staff ramah dan baik. Akan tetapi gym dan spa tutup. Saat saya kerja dinas luar kota sambil liburan, saya harus tetap olahraga dan relaksasi. Itulah alasan awal saya memilih hotel ini. Tapi saat sudah memesan, keduanfasilitas teraebut aedang tutup. Tidak ada kompensasi, tidak ada pergantian status fasilitas di aplikasi online."
GDHY,G,8.5,2017-02-14,Sudah sejak lama saya keluarga dan tmn bisnis saya menginap di GQ. Dan kami tidak akan pindah kelain hati. Tetap GQ. Tunggu kedatangan kami lagi di tanggal 24 -26 ya. Sukses terus buat GQ.
GDHY,HS,8.5,2017-05-02,Perlu dipertahankan kualitas pelayanan dan harus ditingkatkan.
GDHY,NK,9.1,2017-01-09,"Hotelnya nyaman, bersih, interior bagus.stafnya ramah-ramah."
GDHY,aa,10.0,2024-02-06,"Pelayanannya sangat memuaskan dan ramah-ramah stafnya, kamar luas bersih dan wangi. Ada taman bermain buat anak dan kolam renang cukup besar. Anak-anak sangat menyukainya. Next kalo ke jogja akan nginep kembali dihotel ini. Thanks buat para staf hotel."
GDHY,NI,8.5,2022-10-29,"Hotel ternyaman, terluas, termurah, pelayanan oke banget"
GDHY,WK,10.0,2017-05-14,"Pelayanan cepat dan memuaskan, kebersihan mantap."
GDHY,sn,8.5,2024-04-12,"Meja makannya bulat terlalu besar jadi makan ruangan, kalau diganti meja standar bisa muat lebih banyak meja dan saat breakfast muat lebih banyak tamu."
GDHY,di,10.0,2019-03-15,
GDHY,SA,9.7,2019-04-03,"Lokasi strategis, penataan kamar yang baik, makanan yang enak dan pelayanan memuaskan menjadikan GQ Hotel pilihan terbaik ketika harus nginap di Jogja."
GDHY,ii,8.7,2017-01-11,Overall great dan menyenangkan hotelnya.
GDHY,pp,6.1,2018-07-22,"Variasi makanan sedikit sekali, rasa standar. sprei kusam, kasur kurang empuk."
GDHY,DA,9.6,2024-04-13,"Staf sangat ramah, kamar bersih dan rapi. Ada minuman & makanan ringan gratis. Untuk variasi makanan sedikit sekali, dan rasa menurut saya pribadi kurang. Tapi secara keseluruhan baik 👍."
GDHY,fb,9.7,2018-03-31,"Nyaman, bersih, ramah pelayanannya."
GDHY,Dhaniel S.,6.2,2024-01-06,"Air hangat tidak ada, ada beberapa kecoa mondar mandir di kamar mandi dan meja tengah, sabun mandi yang cair habis yang ada sabun btang bentuk lingakaran."
GDHY,f***r,9.7,2024-07-12,Kalau ke yogya lagi mungkin bisa jadi alternativ untuk menginap di sini.
GDHY,Agung G. W.,9.7,2023-10-28,"Saya selalu balik ke sini apabila ke jogja, kamarnya luas, rapi, bersih, ada bathub nya, aminities nya juga ok, nyaman banget lah kalo ke sini."
GDHY,AA,8.5,2019-06-10,"Makanannya juara rasanya authentic jawa, kamar luas, bintang 4 ada bathtub, semoga segera lakukan peremajaan supaya tetap bersaing dengan hotel-hotel baru."
GDHY,Bani S.,10.0,2024-05-13,"Friendly staff, good food, easy to acess,"
GDHY,Rd,6.0,2023-01-09,"Kapok nginep di Hotel Diamond lagi, fasilitas gak lengkap dan wifi lambat serta menu terbatas dan kurang menarik. Keseluruhan tidak sesuai dengan yang di gembar gemborkan di Instagram. Nyesel banget!"
GDHY,HK,8.5,2017-09-28,"Bagus, keamanan hotel dan pelayanan yang baik"
GDHY,CS,8.5,2018-04-13,"Sangat memuaskan, besok mau kesana lagi"
GDHY,ak,9.7,2018-06-22,"Kamar yang luas, makanan lezat, lokasi strategis, staf yang ramah, area parkir yang luas, direkomendasikan!"
GDHY,vr,10.0,2017-01-03,Hotel yang nyaman untuk liburan
GDHY,YB,10.0,2024-10-01,
GDHY,OMAR R.,8.5,2019-07-30,"tempat yang bagus, makanan dan keramahan"
GDHY,Theresia M. K.,10.0,2024-07-23,Amazing. Perjalanan bertemu keluarga dengan fasilitas hotel yang luar biasa. Staff yang helpful banget. Super ramah. Kamar yang bersih dan nyaman. Sarapan yang beragam dan rasanya enak. Pokoknya speechless. Bakal langganan ke sini dan ke sini lagi ke depannya. Yang pasti bakal recommended hotel ini ke teman-teman lainnya. Sukses selalu 🙏🏻
GDHY,AR,9.4,2019-01-21,
GDHY,HA,10.0,2018-04-29,"Hotel bersih, view bagus, nyaman"
GDHY,nc,6.4,2020-01-19,"Saat check in melihat ada perbaikan 1 dari 2 lift di lantai 6. Dan ternyata dapat kamar di lantai 6. Karena mau ke malioboro, saya minta ganti kamar dilantai lain malam nya. Karena bukan hanya berisik, bau dan debu bor nya lumayan annoying, secara kamar hanya berjarak 6 kamar dari lift. Pas kembali ke hotel hampir jam 9 malam, ternyata masih berisik dengan perbaikan lift. saya minta ganti kamar dan di kasih di lantai 4. Akhirmya kami ke lantai 6 untuk ambil barang dan pindah ke lantai 4. Ternyata pas keluar lift perbaikan pindah ke lantai 4. Padahal saya minta pindah ke lantai yg sedang tidak ada perbaikan. Dari lantai 4 balik lagi bawa barang2 ke lantai 6 balik ke kamar awal. Capeee deh."
GDHY,Toni N.,9.4,2019-12-16,
GDHY,SF,8.5,2017-01-13,Memuaskan pelayanannya bagus dan bersih serta ramaaahh
GDHY,dyah a. r. j.,8.5,2018-08-24,"Saya baru pertama kali kesini tapi saya merasa sangat nyaman, tempatnya nyaman, makanannya (breakfast) enak-enak, apa lagi saya coba dinsumnya juga enak. Cocok buat liburan bareng keluarga maupun pasangan, recommended!"
GDHY,Hartoyo,10.0,2018-06-21,"Nyaman dan bersih, recommended, pokoknya oke banget"
GDHY,CI,8.5,2017-04-17,bagus dong hotel nya. Bersih nyaman rapi. Enak deh pkoknya.
GDHY,ET,6.0,2017-03-30,"Lobby hotel bagus sekali, tapi kamar dengan perabotan tua dan lantai karpet yg berdebu membuat tdk nyaman Sama sekali"
GDHY,Budi F.,9.1,2018-11-09,"Baik, kamar yang luas, layanan antar jemput yang baik."
